=Algorithm,TARGET_CLASS,criterion,Coverage,BranchCoverage,Total_Goals,Covered_Goals
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8709893048128342,0.9545454545454546,236,213
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.865307486631016,0.9545454545454546,236,212
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8709893048128342,0.9545454545454546,236,213
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.857174688057041,0.9090909090909091,236,210
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8709893048128342,0.9545454545454546,236,213
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.857174688057041,0.9090909090909091,236,210
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8314765300059418,0.9090909090909091,236,203
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.857174688057041,0.9090909090909091,236,210
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.857174688057041,0.9090909090909091,236,208
DYNAMOSA,bcry.bcDictionary,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.892156862745098,1.0,236,220
